SEQN,RIDAGEYR,RIAGENDR
21070,2,Female
21071,1,Female
21072,2,Male
21073,2,Female
21074,2,Female
21075,2,Female
21077,1,Male
21078,1,Female
21079,2,Female
21080,2,Female
21081,1,Male
21082,2,Female
21083,2,Male
21084,2,Male
21085,1,Male
21086,1,Male
21087,1,Male
21088,2,Male
21089,2,Female
21090,1,Female
21091,2,Female
21092,2,Female
21093,2,Male
21094,2,Male
21095,2,Male
21096,2,Female
21097,2,Female
21098,2,Male
21099,1,Female
21100,1,Female
21101,1,Female
21102,1,Male
21103,1,Male
21104,1,Male
21105,1,Female
21106,2,Female
21107,1,Female
21108,2,Female
21109,1,Female
21110,1,Female
21111,2,Male
21112,1,Male
21113,1,Female
21114,2,Female
21115,2,Male
21116,2,Male
21117,2,Female
21118,1,Male
21119,1,Female
21120,2,Female
21121,2,Male
21122,2,Male
21123,1,Male
21124,1,Female
21125,1,Male
21127,2,Female
21128,1,Female
21129,1,Male
21130,2,Female
21131,2,Female
21132,1,Female
21133,2,Male
21134,1,Female
21135,1,Male
21136,1,Female
21137,1,Male
21139,1,Male
21140,2,Male
21141,1,Female
21142,2,Female
21143,1,Female
21144,2,Female
21146,1,Male
21147,2,Female
21148,1,Male
21149,2,Female
21150,1,Male
21151,1,Male
21152,2,Male
21153,1,Male
21154,1,Female
21156,2,Male
21157,2,Male
21158,2,Male
21159,2,Female
21161,1,Male
21162,1,Female
21163,1,Male
21164,1,Male
21165,2,Female
21166,1,Female
21167,2,Male
21168,2,Male
21169,1,Male
21170,1,Female
21171,2,Female
21172,1,Female
21173,2,Male
21174,1,Male
21175,2,Male
21176,2,Male
21177,2,Male
21178,2,Male
21179,1,Male
21180,1,Female
21181,2,Female
21182,2,Female
21183,1,Male
21184,2,Male
21185,1,Female
21186,2,Male
21187,1,Female
21188,1,Female
21189,2,Male
21190,2,Male
21191,2,Female
21192,2,Male
21193,1,Female
21194,2,Male
21195,1,Female
21196,1,Female
21197,2,Female
21198,1,Female
21199,1,Female
21200,2,Male
21201,1,Female
21202,2,Female
21203,1,Male
21204,1,Male
21205,2,Male
21206,1,Male
21207,2,Male
21208,1,Female
21209,2,Female
21210,2,Female
21211,2,Female
21212,2,Female
21213,2,Male
21214,2,Male
21215,1,Male
21216,1,Male
21218,2,Male
21219,1,Female
21220,2,Male
21221,1,Male
21222,1,Male
21223,2,Female
21224,2,Male
21225,2,Male
21226,2,Male
21227,1,Female
21228,2,Male
21229,2,Male
21230,2,Female
21231,1,Male
21232,1,Female
21233,2,Female
21234,1,Male
21235,1,Female
21236,2,Female
21237,2,Male
21238,1,Female
21239,1,Male
21240,2,Male
21241,2,Male
21242,1,Male
21243,1,Female
21244,2,Female
21245,1,Female
21246,1,Male
21247,1,Male
21248,1,Female
21249,2,Male
21250,2,Male
21251,1,Male
21252,2,Female
21253,1,Male
21254,2,Male
21255,2,Female
21256,1,Female
21257,2,Female
21258,1,Female
21259,1,Female
21260,2,Female
21261,1,Female
21262,2,Male
21263,2,Female
21264,1,Male
21265,1,Female
21266,2,Female
21267,2,Male
21268,2,Male
21269,2,Female
21270,2,Male
21271,1,Female
21272,1,Female
21273,1,Male
21274,2,Female
21275,2,Male
21276,1,Male
21277,2,Female
21278,1,Male
21279,2,Female
21280,1,Female
21281,2,Male
21282,1,Female
21283,2,Female
21284,1,Female
21285,2,Female
21286,1,Male
21287,1,Female
21288,2,Male
21289,2,Female
21290,1,Female
21292,1,Female
21293,2,Female
21294,2,Male
21295,2,Female
21296,2,Female
21297,2,Female
21298,2,Female
21299,1,Male
21300,2,Female
21301,1,Female
21302,1,Female
21303,2,Female
21304,2,Female
21305,1,Female
21306,2,Female
21307,2,Female
21308,2,Female
21309,2,Female
21310,1,Female
21311,1,Male
21312,1,Female
21313,2,Female
21314,2,Female
21315,2,Male
21316,2,Female
21317,2,Female
21318,2,Male
21319,1,Male
21320,2,Male
21321,2,Male
21322,1,Female
21323,2,Female
21324,1,Female
21325,1,Female
21326,1,Male
21327,1,Female
21328,2,Male
21329,2,Male
21330,1,Male
21331,2,Male
21332,1,Female
21333,2,Female
21334,1,Female
21335,2,Male
21336,1,Female
21337,1,Female
21338,2,Male
21339,2,Male
21340,1,Male
21341,1,Male
21342,1,Male
21343,2,Female
21344,1,Male
21345,2,Female
21346,1,Male
21347,2,Female
21348,2,Female
21349,1,Female
21350,1,Male
21351,2,Female
21352,1,Male
21353,2,Male
21354,2,Male
21355,2,Male
21356,2,Female
21357,1,Female
21358,2,Female
21359,1,Male
21360,2,Male
21361,2,Female
21362,1,Female
21363,2,Male
21364,2,Male
21365,2,Male
21366,2,Male
21367,1,Male
21368,2,Male
21369,2,Male
21370,1,Female
21371,1,Female
21372,2,Male
21373,1,Male
21374,1,Female
21375,2,Female
21376,1,Female
21377,2,Male
21378,2,Female
21379,2,Female
21380,1,Female
21381,2,Male
21382,2,Female
21383,2,Male
21384,1,Female
21386,1,Female
21387,2,Female
21388,2,Female
21389,2,Male
21390,2,Female
21391,1,Male
21392,1,Male
21393,1,Female
21394,2,Female
21395,2,Male
21396,2,Male
21397,1,Female
21398,2,Female
21399,2,Male
21400,2,Male
21401,2,Female
21402,2,Male
21403,2,Female
21404,2,Female
21405,2,Male
21406,2,Male
21407,2,Female
21408,2,Male
21409,2,Male
21410,1,Male
21411,1,Female
21412,1,Male
21413,1,Female
21414,1,Female
21415,1,Male
21416,1,Male
21417,1,Female
21418,1,Male
21419,2,Male
21420,1,Female
21421,2,Male
21422,1,Male
21424,2,Female
21425,1,Female
21426,2,Male
21427,1,Female
21428,2,Female
21429,1,Female
21430,1,Male
21431,2,Female
21432,1,Male
21433,2,Male
21434,2,Male
21435,2,Male
21436,2,Male
21437,1,Male
21438,2,Female
21440,1,Female
21441,1,Male
21442,1,Female
21443,2,Female
21444,1,Female
21446,2,Female
21448,1,Female
21449,2,Female
21450,1,Female
21451,1,Female
21452,2,Female
21453,1,Male
21454,2,Female
21455,1,Female
21456,1,Female
21457,1,Male
21458,2,Male
21459,1,Male
21460,1,Female
21461,2,Male
21462,2,Female
21463,1,Female
21464,2,Male
21465,1,Male
21466,1,Male
21467,1,Male
21468,1,Male
21469,1,Male
21470,1,Female
21471,1,Male
21472,1,Female
21473,2,Male
21474,2,Female
21475,1,Male
21476,2,Female
21477,1,Female
21478,1,Female
21480,1,Female
21481,1,Male
21482,1,Male
21483,2,Female
21484,1,Female
21485,1,Male
21486,2,Female
21487,2,Female
21488,1,Female
21489,1,Male
21490,2,Female
21491,1,Male
21493,1,Male
21494,1,Female
21495,1,Female
21496,1,Female
21497,1,Female
21498,1,Female
21499,1,Male
21500,2,Male
21501,2,Female
21502,1,Female
21503,2,Male
21504,2,Male
21505,2,Male
21506,1,Female
21507,1,Male
21508,2,Male
21509,2,Female
21510,2,Female
21511,2,Female
21512,2,Female
21513,1,Female
21514,2,Male
21515,2,Female
21516,1,Female
21517,2,Male
21518,2,Female
21519,1,Female
21520,2,Female
21521,1,Male
21522,2,Male
21523,2,Male
21524,1,Male
21525,1,Male
21526,2,Male
21527,2,Male
21528,1,Female
21529,1,Male
21530,2,Male
21531,2,Female
21532,1,Female
21533,2,Female
21534,1,Female
21535,1,Female
21536,2,Male
21537,2,Female
21539,2,Male
21540,2,Male
21541,2,Female
21542,1,Male
21543,1,Male
21544,1,Female
21545,1,Female
21547,1,Male
21548,1,Female
21549,1,Female
21550,1,Male
21551,2,Male
21552,2,Male
21553,1,Male
21554,1,Female
21555,1,Female
21556,1,Male
21557,2,Female
21558,1,Male
21559,1,Female
21560,2,Female
21561,2,Male
21562,2,Male
21563,2,Male
21564,1,Female
21565,2,Male
21566,2,Female
21567,2,Female
21568,2,Male
21569,1,Female
21570,1,Female
21571,1,Female
21572,2,Female
21573,2,Male
21574,2,Female
21575,2,Male
21576,2,Female
21577,1,Male
21578,2,Female
21579,1,Female
21580,1,Male
21581,2,Male
21582,2,Female
21583,1,Male
21584,1,Male
21585,1,Female
21586,2,Female
21587,1,Male
21589,1,Female
21590,1,Female
21592,1,Male
21593,1,Male
21594,1,Male
21595,1,Female
21596,1,Male
21598,2,Female
21599,1,Male
21600,2,Male
21601,1,Male
21602,2,Male
21603,1,Male
21605,1,Female
21606,2,Female
21607,1,Male
21608,1,Male
21609,1,Male
21610,1,Male
21611,2,Male
21612,2,Male
21613,1,Female
21614,1,Female
21615,1,Male
21616,2,Female
21617,2,Male
21618,1,Female
21619,2,Female
21620,1,Female
21621,2,Female
21622,2,Male
21623,2,Male
21624,2,Female
21625,1,Female
21626,1,Female
21627,2,Male
21628,1,Female
21629,1,Male
21630,2,Female
21631,2,Female
21632,2,Female
21633,1,Male
21634,2,Female
21635,2,Female
21636,2,Male
21637,1,Female
21638,1,Female
21639,2,Female
21640,1,Male
21641,1,Male
21642,2,Male
21643,2,Male
21644,2,Male
21645,1,Female
21646,1,Female
21647,2,Female
21648,1,Male
21649,1,Female
21650,2,Female
21651,2,Female
21652,1,Male
21655,1,Male
21656,1,Female
21657,2,Female
21658,1,Female
21659,1,Male
21660,2,Female
21661,1,Female
21662,2,Male
21663,1,Female
21664,1,Male
21665,2,Male
21666,2,Female
21667,2,Female
21668,1,Female
21669,2,Male
21670,2,Female
21671,2,Female
21672,2,Male
21673,1,Female
21674,1,Female
21675,1,Female
21676,2,Male
21677,2,Female
21678,1,Female
21679,1,Female
21680,1,Female
21681,1,Female
21682,1,Male
21683,2,Male
21684,2,Female
21685,2,Female
21686,1,Male
21687,1,Female
21688,2,Male
21689,1,Female
21690,1,Female
21691,1,Male
21692,2,Male
21693,2,Male
21694,1,Female
21695,1,Female
21696,1,Male
21697,1,Female
21698,2,Female
21699,1,Female
21700,2,Male
21701,1,Female
21702,2,Male
21703,1,Female
21704,1,Female
21705,1,Male
21706,1,Male
21707,2,Female
21708,1,Male
21709,1,Male
21710,2,Female
21711,1,Male
21712,2,Female
21713,1,Female
21714,1,Male
21715,1,Male
21716,1,Male
21717,2,Female
21718,2,Female
21719,2,Female
21720,2,Male
21721,1,Female
21722,1,Female
21723,1,Female
21724,1,Female
21725,2,Female
21726,2,Male
21728,1,Male
21729,1,Female
21730,2,Female
21731,1,Male
21732,2,Female
21733,1,Male
21734,1,Male
21735,1,Female
21736,1,Male
21737,1,Male
21738,2,Female
21739,1,Female
21740,1,Female
21741,1,Female
21743,2,Female
21744,2,Male
21745,1,Male
21746,2,Female
21747,2,Male
21748,2,Male
21749,1,Male
21750,2,Female
21751,1,Male
21752,2,Male
21753,1,Male
21754,2,Female
21755,1,Female
21756,2,Male
21757,1,Female
21758,2,Male
21759,2,Female
21760,2,Male
21761,1,Female
21762,2,Female
21763,1,Male
21765,2,Male
21766,1,Female
21768,2,Female
21769,1,Male
21770,1,Female
21771,1,Male
21772,1,Male
21773,1,Male
21774,1,Female
21775,2,Male
21776,1,Female
21777,2,Female
21778,2,Female
21779,2,Male
21780,2,Female
21781,1,Male
21782,2,Female
21783,1,Female
21784,2,Female
21785,2,Male
21786,2,Female
21787,2,Female
21788,1,Male
21789,2,Male
21790,2,Male
21792,2,Male
21793,2,Male
21794,1,Female
21795,1,Male
21796,1,Male
21797,2,Female
21799,2,Female
21800,1,Male
21801,2,Male
21802,2,Female
21803,1,Male
21804,2,Male
21805,2,Male
21806,2,Female
21807,1,Male
21808,2,Male
21809,2,Female
21810,2,Female
21811,2,Male
21812,2,Female
21813,2,Male
21814,2,Female
21815,2,Male
21816,2,Male
21817,1,Male
21818,2,Male
21819,2,Male
21821,2,Female
21823,1,Female
21824,1,Female
21825,1,Male
21826,1,Female
21827,2,Male
21828,1,Male
21830,2,Female
21831,1,Female
21832,2,Male
21833,2,Male
21834,1,Female
21835,1,Male
21836,2,Female
21837,2,Female
21838,1,Male
21839,2,Female
21840,2,Female
21842,1,Male
21843,1,Female
21844,2,Male
21845,1,Male
21846,2,Female
21847,2,Male
21849,2,Male
21850,1,Male
21851,1,Female
21852,1,Male
21853,2,Male
21854,2,Male
21855,1,Male
21856,1,Female
21859,2,Female
21860,1,Female
21861,2,Male
21862,2,Female
21863,1,Male
21864,2,Male
21865,1,Female
21866,2,Female
21867,2,Male
21868,2,Male
21869,2,Female
21870,2,Male
21871,2,Female
21872,1,Female
21874,1,Male
21875,1,Male
21876,1,Male
21877,1,Female
21878,2,Female
21879,1,Male
21880,1,Female
21881,2,Male
21882,2,Male
21884,1,Male
21885,2,Male
21886,1,Male
21887,1,Male
21888,1,Male
21889,2,Female
21890,2,Male
21891,1,Female
21892,1,Male
21893,2,Female
21894,2,Female
21895,1,Female
21896,2,Male
21897,2,Female
21898,2,Male
21899,1,Male
21900,2,Male
21901,1,Male
21902,1,Female
21903,2,Female
21904,1,Male
21905,1,Male
21906,2,Female
21907,1,Male
21908,1,Male
21909,2,Female
21910,1,Female
21911,2,Male
21912,1,Male
21913,1,Male
21914,2,Male
21915,2,Female
21916,2,Female
21917,1,Female
21918,1,Female
21919,1,Female
21920,2,Male
21921,1,Female
21922,2,Male
21923,1,Female
21925,1,Male
21926,2,Female
21927,2,Female
21928,1,Female
21929,2,Female
21930,1,Female
21931,1,Male
21932,1,Male
21933,2,Male
21934,1,Female
21935,2,Male
21936,2,Male
21937,1,Female
21938,1,Male
21939,2,Female
21941,1,Male
21943,1,Male
21944,1,Female
21945,2,Male
21946,2,Male
21947,1,Female
21948,2,Female
21949,2,Female
21950,2,Male
21951,2,Female
21952,1,Female
21953,2,Female
21954,2,Female
21955,2,Male
21956,1,Male
21957,1,Male
21958,2,Male
21959,2,Male
21960,1,Female
21961,2,Female
21962,1,Female
21963,2,Female
21964,1,Male
21965,1,Male
21966,2,Female
21967,1,Female
21968,2,Female
21969,1,Male
21970,2,Male
21971,1,Female
21972,1,Female
21973,2,Male
21974,2,Female
21975,2,Female
21976,2,Female
21977,1,Female
21978,2,Male
21979,1,Male
21980,1,Female
21981,2,Female
21982,2,Female
21983,2,Male
21984,1,Female
21986,2,Female
21987,1,Female
21989,2,Male
21990,2,Female
21991,1,Male
21992,1,Male
21993,1,Female
21994,2,Male
21995,1,Male
21996,1,Female
21997,2,Male
21998,1,Male
21999,2,Male
22000,2,Female
22001,1,Female
22002,2,Female
22003,2,Male
SEQN,RIAGENDR,RIDEXMON
9966,1,Female
9967,1,Male
9968,2,Male
9969,2,Female
9970,1,Female
9971,2,Female
9972,1,Male
9973,2,Female
9974,1,Male
9976,1,Female
9977,1,Female
9978,1,Female
9979,1,Female
9980,2,Female
9982,1,Male
9983,2,Female
9984,2,Male
9985,2,Female
9986,1,Female
9987,1,Male
9988,2,Male
9989,1,Female
9991,1,Male
9992,2,Female
9993,1,Male
9995,1,Male
9996,1,Female
9997,1,Male
9998,2,Male
9999,1,Female
10000,1,Male
10001,1,Male
10002,1,Female
10004,1,Male
10005,2,Male
10006,2,Female
10007,2,Female
10008,1,Male
10009,2,Female
10010,1,Female
10011,2,Female
10012,2,Female
10013,1,Female
10014,2,Female
10015,2,Male
10016,1,Male
10017,2,Male
10018,2,Female
10019,1,Male
10020,2,Male
10021,1,Male
10023,1,Female
10024,1,Female
10025,2,Male
10026,1,Female
10027,1,Male
10028,2,Female
10029,1,Male
10030,2,Male
10031,2,Male
10032,1,Male
10033,2,Female
10035,2,Male
10036,2,Female
10037,2,Female
10038,2,Female
10039,2,Female
10040,2,Female
10041,1,Male
10042,1,Female
10043,1,Male
10044,1,Male
10045,1,Male
10046,2,Male
10047,2,Male
10048,2,Female
10049,2,Male
10050,1,Female
10051,2,Male
10052,1,Male
10053,2,Female
10054,1,Male
10055,1,Female
10056,2,Male
10057,2,Female
10058,2,Male
10059,1,Male
10060,2,Female
10061,1,Female
10063,2,Male
10064,1,Female
10065,1,Male
10066,1,Male
10068,1,Female
10069,1,Female
10070,1,Female
10071,2,Female
10072,2,Male
10073,2,Male
10074,2,Female
10075,1,Male
10076,2,Female
10077,2,Male
10078,1,Female
10079,1,Male
10080,1,Female
10081,1,Male
10083,1,Female
10084,2,Male
10085,2,Female
10086,1,Female
10087,2,Male
10088,2,Female
10089,2,Male
10090,2,Female
10091,2,Male
10092,1,Male
10093,2,Male
10094,2,Female
10095,1,Female
10096,2,Female
10097,2,Female
10098,2,Female
10099,2,Male
10100,2,Male
10101,1,Male
10102,1,Female
10103,2,Male
10104,2,Female
10105,2,Male
10106,1,Male
10107,2,Female
10108,2,Male
10109,2,Male
10110,1,Male
10111,1,Male
10112,2,Female
10113,1,Female
10114,2,Male
10115,2,Female
10116,1,Female
10118,1,Male
10119,2,Female
10120,1,Female
10121,1,Male
10122,2,Male
10123,2,Male
10124,1,Female
10125,2,Female
10126,2,Female
10127,2,Male
10128,2,Female
10129,1,Male
10130,2,Female
10131,2,Female
10132,2,Male
10133,1,Male
10134,2,Female
10135,1,Female
10136,2,Male
10137,2,Female
10138,1,Male
10139,1,Male
10140,1,Female
10141,1,Male
10142,2,Male
10143,1,Female
10144,2,Female
10145,1,Female
10146,1,Female
10147,1,Female
10148,2,Male
10149,1,Male
10150,2,Female
10151,2,Female
10152,2,Male
10153,1,Male
10154,2,Female
10155,2,Female
10156,1,Female
10157,2,Male
10158,1,Female
10159,1,Male
10160,2,Male
10161,1,Male
10162,1,Male
10163,2,Female
10164,2,Male
10165,1,Female
10166,1,Female
10167,2,Male
10168,1,Male
10169,2,Male
10170,1,Male
10171,2,Male
10172,1,Female
10173,1,Female
10174,2,Female
10175,2,Female
10176,2,Male
10177,2,Female
10178,1,Male
10181,2,Male
10182,2,Male
10183,2,Male
10184,1,Female
10185,1,Female
10186,2,Male
10187,1,Female
10188,1,Male
10189,2,Female
10190,2,Female
10191,1,Male
10192,1,Female
10193,2,Male
10194,2,Female
10195,1,Male
10196,2,Female
10197,1,Female
10198,2,Female
10199,2,Female
10200,1,Male
10201,1,Female
10202,2,Female
10203,1,Male
10204,2,Male
10205,1,Male
10206,2,Male
10207,2,Female
10208,1,Male
10209,1,Male
10210,2,Male
10211,1,Female
10212,2,Female
10213,1,Male
10214,1,Male
10215,1,Female
10216,2,Male
10217,2,Male
10218,1,Female
10219,2,Male
10220,1,Male
10221,2,Female
10222,1,Male
10223,1,Female
10224,2,Male
10225,1,Female
10226,1,Male
10227,1,Male
10228,2,Male
10230,1,Male
10231,1,Female
10232,2,Female
10233,2,Male
10234,2,Female
10235,2,Male
10236,2,Female
10237,2,Male
10239,1,Male
10240,1,Female
10241,1,Female
10242,1,Female
10243,2,Male
10244,1,Male
10245,2,Male
10246,2,Female
10247,2,Female
10248,2,Male
10249,2,Male
10250,1,Female
10251,2,Female
10253,2,Female
10254,2,Female
10255,1,Female
10256,1,Male
10257,2,Female
10258,2,Male
10259,2,Male
10260,1,Male
10261,1,Female
10262,1,Female
10263,1,Male
10264,1,Female
10265,1,Female
10266,1,Female
10267,2,Male
10268,2,Male
10269,1,Female
10270,2,Female
10271,1,Female
10272,1,Male
10273,1,Male
10274,2,Male
10275,1,Female
10276,2,Male
10277,1,Female
10279,2,Female
10280,2,Female
10281,1,Female
10282,1,Male
10283,1,Male
10285,2,Female
10286,1,Male
10287,2,Female
10288,2,Female
10289,2,Female
10290,2,Female
10292,2,Male
10294,2,Male
10295,2,Female
10296,1,Male
10297,2,Male
10298,2,Female
10299,1,Male
10300,1,Male
10301,1,Male
10302,1,Female
10303,2,Female
10304,1,Female
10305,2,Male
10306,1,Female
10307,2,Female
10308,1,Male
10309,1,Female
10310,2,Female
10311,1,Female
10312,1,Male
10313,2,Male
10314,2,Male
10315,1,Female
10316,1,Male
10317,1,Male
10318,1,Female
10319,2,Male
10320,2,Female
10321,1,Female
10322,1,Male
10323,2,Male
10324,2,Female
10325,2,Male
10326,2,Male
10327,2,Female
10329,1,Female
10330,2,Male
10331,1,Male
10332,1,Male
10334,2,Female
10335,1,Female
10336,1,Male
10337,2,Male
10338,1,Male
10340,1,Female
10341,1,Male
10342,2,Female
10343,2,Male
10344,2,Male
10345,2,Male
10346,1,Female
10347,2,Female
10348,1,Male
10349,2,Male
10350,1,Female
10351,1,Male
10352,1,Female
10353,1,Female
10354,2,Female
10355,1,Male
10357,2,Female
10358,1,Male
10359,2,Female
10360,2,Male
10361,2,Female
10362,2,Female
10363,2,Male
10364,2,Male
10365,1,Male
10366,1,Female
10367,2,Male
10368,1,Male
10369,1,Female
10370,2,Female
10371,2,Male
10372,1,Male
10373,2,Female
10374,2,Male
10375,1,Male
10376,2,Female
10377,2,Female
10378,1,Male
10379,1,Male
10380,1,Male
10381,2,Male
10382,1,Female
10383,2,Male
10384,1,Male
10385,1,Male
10386,2,Female
10387,2,Male
10388,2,Female
10389,2,Male
10390,1,Female
10391,2,Male
10392,2,Female
10393,2,Male
10394,1,Male
10395,1,Male
10396,2,Female
10397,1,Female
10398,2,Female
10399,2,Female
10400,1,Male
10401,1,Female
10402,1,Male
10403,1,Female
10404,1,Male
10405,2,Female
10406,2,Male
10407,2,Female
10408,1,Male
10409,1,Female
10410,2,Female
10411,2,Male
10412,2,Male
10413,2,Male
10414,1,Male
10415,2,Female
10416,1,Male
10417,2,Female
10418,1,Male
10419,1,Female
10420,1,Female
10421,2,Female
10422,2,Female
10423,2,Male
10424,1,Male
10425,1,Male
10426,1,Female
10427,2,Female
10428,2,Male
10429,1,Male
10430,2,Male
10431,2,Female
10432,1,Female
10433,2,Female
10434,1,Male
10435,2,Male
10436,1,Female
10437,1,Male
10438,2,Male
10439,2,Male
10440,1,Male
10441,1,Female
10442,2,Female
10443,1,Female
10444,2,Male
10446,2,Male
10447,1,Male
10448,2,Male
10449,1,Female
10450,2,Male
10451,2,Female
10453,2,Female
10454,2,Male
10455,1,Male
10456,2,Male
10457,1,Female
10458,1,Female
10460,1,Female
10461,1,Male
10462,1,Female
10463,1,Male
10464,2,Female
10465,2,Male
10466,1,Female
10467,2,Male
10468,1,Female
10469,1,Female
10470,1,Male
10471,1,Female
10472,1,Female
10473,1,Male
10474,2,Female
10475,1,Female
10476,2,Male
10477,1,Male
10478,2,Female
10479,2,Female
10480,2,Male
10481,2,Female
10482,1,Female
10483,2,Female
10484,2,Male
10485,1,Male
10487,1,Male
10488,1,Female
10489,1,Female
10490,1,Female
10491,2,Female
10492,2,Female
10493,2,Female
10494,1,Female
10495,2,Female
10496,1,Female
10497,2,Male
10498,2,Female
10499,2,Female
10500,2,Female
10501,2,Male
10502,2,Male
10503,2,Male
10504,2,Male
10505,2,Male
10506,2,Male
10507,2,Male
10508,2,Female
10509,2,Male
10510,1,Male
10511,2,Male
10512,2,Female
10513,2,Female
10514,2,Male
10515,2,Female
10516,1,Female
10517,2,Female
10518,2,Female
10519,1,Male
10520,1,Male
10521,2,Male
10522,1,Female
10523,2,Female
10524,1,Female
10525,2,Female
10526,1,Male
10527,1,Male
10528,2,Male
10529,2,Male
10530,2,Male
10531,1,Female
10532,2,Male
10533,2,Male
10534,1,Female
10535,2,Male
10536,2,Female
10537,1,Male
10538,1,Female
10539,2,Male
10540,2,Male
10541,1,Male
10542,1,Female
10543,2,Female
10544,2,Female
10545,1,Female
10546,2,Female
10547,1,Female
10548,2,Female
10549,1,Male
10550,2,Female
10551,1,Female
10552,2,Female
10553,2,Male
10554,2,Female
10555,2,Male
10556,1,Female
10557,1,Female
10558,1,Male
10559,2,Female
10560,1,Male
10561,1,Female
10562,2,Male
10563,2,Female
10564,2,Female
10565,1,Female
10566,1,Male
10567,1,Male
10568,1,Female
10569,1,Female
10570,1,Female
10571,2,Female
10572,2,Female
10573,2,Male
10574,1,Male
10575,1,Male
10576,2,Female
10577,1,Male
10578,1,Male
10580,1,Female
10581,2,Female
10582,2,Male
10583,1,Male
10584,1,Female
10585,2,Male
10586,1,Female
10587,2,Female
10588,2,Female
10589,2,Male
10590,2,Female
10591,2,Male
10592,1,Male
10593,2,Male
10594,1,Male
10595,2,Female
10596,2,Male
10597,1,Female
10598,2,Female
10599,2,Male
10600,2,Male
10601,1,Male
10602,1,Male
10603,2,Male
10604,2,Female
10605,2,Female
10606,2,Male
10607,2,Female
10608,2,Male
10609,1,Female
10610,2,Male
10611,2,Male
10612,2,Female
10613,1,Female
10614,1,Female
10615,1,Female
10616,2,Female
10617,2,Female
10618,1,Male
10619,2,Male
10620,1,Male
10621,2,Male
10622,2,Male
10623,2,Male
10624,2,Male
10625,2,Female
10627,2,Female
10629,2,Female
10630,2,Male
10631,1,Female
10632,1,Female
10633,2,Female
10634,1,Female
10635,1,Female
10636,1,Male
10637,2,Male
10638,1,Female
10639,2,Female
10640,2,Female
10641,1,Female
10642,2,Female
10644,1,Female
10645,1,Male
10646,1,Male
10647,2,Male
10648,1,Female
10649,2,Male
10650,1,Female
10651,1,Male
10652,1,Male
10653,2,Male
10654,2,Female
10655,2,Male
10656,1,Female
10657,1,Male
10658,1,Female
10659,1,Male
10660,1,Female
10661,2,Male
10662,1,Male
10663,2,Female
10664,2,Male
10665,2,Female
10666,1,Male
10667,2,Male
10668,1,Female
10669,1,Male
10670,2,Female
10672,2,Female
10673,2,Male
10674,2,Male
10675,1,Female
10676,1,Female
10677,2,Male
10678,2,Female
10679,1,Male
10680,1,Male
10681,1,Male
10682,1,Male
10683,2,Male
10684,2,Female
10685,2,Male
10686,2,Male
10687,2,Female
10688,1,Female
10689,1,Female
10690,1,Male
10691,1,Male
10693,2,Male
10694,1,Male
10695,2,Female
10696,1,Male
10697,1,Female
10698,2,Female
10699,1,Male
10700,2,Female
10701,2,Female
10702,1,Male
10703,1,Male
10704,1,Female
10705,1,Female
10706,1,Male
10707,2,Male
10708,2,Male
10709,1,Male
10710,1,Male
10711,1,Female
10712,2,Male
10713,2,Male
10714,1,Male
10715,2,Male
10716,1,Female
10717,1,Female
10718,2,Female
10719,1,Female
10720,1,Female
10722,2,Female
10723,2,Male
10724,1,Female
10725,2,Male
10726,1,Male
10727,1,Female
10728,1,Female
10729,1,Female
10730,2,Male
10731,2,Male
10732,1,Male
10733,2,Male
10734,1,Female
10735,1,Female
10736,2,Female
10737,1,Male
10738,2,Female
10739,1,Female
10740,2,Female
10741,2,Male
10742,2,Female
10743,2,Female
10744,2,Female
10745,2,Male
10746,1,Female
10747,2,Male
10748,1,Male
10749,1,Male
10750,1,Female
10751,1,Female
10752,1,Male
10753,1,Female
10754,2,Male
10755,2,Female
10756,2,Male
10757,1,Female
10758,1,Female
10759,2,Female
10760,2,Male
10762,1,Female
10763,1,Male
10764,1,Male
10765,1,Female
10766,1,Female
10767,2,Male
10768,1,Female
10769,1,Male
10770,2,Male
10771,2,Male
10772,2,Male
10773,1,Female
10774,2,Female
10775,2,Male
10776,1,Female
10777,2,Male
10778,2,Male
10779,2,Male
10780,2,Male
10781,1,Male
10782,1,Female
10783,2,Female
10784,1,Female
10785,1,Female
10786,1,Female
10787,2,Female
10788,1,Female
10789,1,Female
10790,2,Female
10791,1,Female
10792,1,Female
10793,1,Female
10794,1,Male
10795,2,Female
10796,2,Male
10797,2,Female
10798,1,Male
10799,1,Female
10800,1,Male
10801,2,Female
10802,1,Female
10803,1,Male
10804,1,Female
10805,1,Female
10806,2,Female
10807,2,Male
10808,2,Female
10809,1,Female
10810,2,Female
10811,1,Female
10812,2,Male
10813,1,Male
10816,1,Female
10817,1,Female
10818,1,Female
10820,2,Male
10821,2,Female
10822,1,Male
10824,1,Female
10825,2,Male
10826,1,Male
10827,1,Male
10828,1,Male
10829,1,Female
10830,2,Female
10831,1,Male
10832,2,Female
10833,1,Female
10834,2,Male
10836,2,Male
10837,1,Male
10838,2,Male
10839,1,Female
10840,1,Male
10841,1,Male
10842,1,Female
10843,2,Male
10844,2,Male
10845,1,Male
10846,2,Male
10847,2,Female
10848,1,Male
10849,2,Female
10850,2,Male
10851,1,Female
10852,1,Male
10853,2,Male
10855,2,Male
10856,2,Female
10857,2,Male
10858,2,Female
10859,1,Male
10860,1,Female
